67.542000	569.588989	464.380005
67.615997	569.539978	464.278015
67.601997	569.556030	464.298004
67.578003	569.518982	465.174988
67.577003	569.518982	465.299988
67.620003	569.538025	465.497986
67.736000	569.681030	465.569000
67.613998	569.541992	465.557007
67.611000	569.546021	465.618011
67.653000	569.640991	466.023987
67.976997	568.554993	452.265991
68.033997	568.471008	452.230011
68.103996	568.518982	451.457001
68.111000	568.510986	451.640991
68.531998	568.745972	451.626007
67.992996	568.737976	451.442993
67.987999	568.804993	451.388000
67.935997	568.773987	451.287994
67.991997	568.674011	451.888000
67.997002	568.737976	451.994995
67.990997	568.672974	451.945007
67.999001	568.797974	451.441986
67.988998	568.739990	451.388000
68.000000	568.604980	451.967987
68.061996	568.560974	451.404999
68.012001	568.661011	451.441986
68.074997	568.556030	451.457001
68.042999	568.835999	451.489990
68.003998	568.731018	451.497986
68.018997	568.655029	451.386993
68.070000	568.867004	451.497009
68.092003	568.932983	451.428009
68.001999	568.668030	451.497986
68.096001	568.937988	451.410004
68.007004	568.859985	451.441010
68.223999	568.901001	451.453003
68.018997	568.784973	451.492004
68.369003	568.818970	451.489990
68.334999	568.851990	451.487000
68.085999	568.986023	451.425995
68.356003	568.921021	451.390991
68.138000	568.906982	451.386993
68.421997	568.794983	451.493988
68.089996	568.987976	451.425995
68.120003	568.497009	451.917999
68.084999	568.877991	451.595001
68.100998	568.536011	451.619995
68.007004	568.729980	451.605988
68.002998	568.734009	451.552002
68.007004	568.663025	451.610992
68.049004	568.570007	451.571991
68.060997	568.562012	451.516998
68.003998	568.731995	451.662994
68.028999	568.708984	451.527008
68.010002	568.664001	451.718994
68.028999	568.585999	451.687012
68.016998	568.658020	451.553986
68.317001	568.624023	451.722992
68.003998	568.664001	451.665009
68.010002	568.726013	451.718994
68.320000	568.679016	451.704987
68.087997	568.539001	451.540985
68.207001	568.888977	451.505005
68.319000	568.734009	451.665009
68.166000	568.833984	451.588989
68.050003	568.830994	451.600006
68.065002	568.864014	451.548004
68.015999	568.786987	451.657990
68.052002	568.567993	451.740997
68.054001	568.827026	451.653992
68.335999	568.689026	451.605011
68.309998	568.728027	451.714996
68.022003	568.783997	451.713013
68.294998	568.882996	451.501007
68.023003	568.703979	451.681000
68.322998	568.737000	451.613007
68.141998	568.854004	451.666992
68.121002	568.841003	451.721008
68.333000	568.796997	451.596008
68.323997	568.846008	451.536011
68.155998	568.814026	451.729004
68.344002	568.801025	451.545013
68.055000	568.827026	451.712006
68.280998	568.875977	451.553009
68.301003	568.823975	451.592987
68.310997	568.840027	451.588013
68.268997	568.869995	451.602997
68.308998	568.784973	451.750000
68.289001	568.828003	451.740997
68.324997	568.791992	451.648987
68.022003	568.586975	451.799988
68.039001	568.838013	451.545990
68.018997	568.786987	451.546997
68.252998	568.861023	451.705994
68.167999	568.867981	451.614014
68.107002	568.513977	451.821991
68.007004	568.729980	451.773010
68.009003	568.598022	451.911011
68.258003	568.864014	451.657013
68.320000	568.788025	451.699005
68.004997	568.731995	451.830994
67.999001	568.734985	451.940002
68.297997	568.614014	451.872986
68.307999	568.835999	451.638000
68.289001	568.804016	451.733002
68.303001	568.723999	451.764008
68.024002	568.586975	451.854004
68.014999	568.700012	451.997009
68.329002	568.684998	451.752991
68.001999	568.669006	451.830994
68.282997	568.603027	451.927002
68.288002	568.716003	451.868011
68.002998	568.666992	451.777008
68.309998	568.617004	451.773987
68.291000	568.663025	451.910004
68.313004	568.674011	451.806000
68.000999	568.734009	451.884003
68.283997	568.716003	451.967987
68.027000	568.781982	451.821991
68.300003	568.721985	451.813995
68.302002	568.614990	451.825989
68.109001	568.835022	451.773010
68.273003	568.598999	451.977997
68.095001	568.802979	451.869995
68.030998	568.778015	451.769012
68.099998	568.799011	451.927002
68.221001	568.843994	451.860992
68.063004	568.822998	451.764008
68.037003	568.775024	451.931000
68.241997	568.854980	451.760010
68.089996	568.822021	451.826996
68.061996	568.806030	451.932007
68.029999	568.778992	451.878998
68.083000	568.820984	451.877014
68.085999	568.807983	451.817993
68.248001	568.804993	451.994995
68.299004	568.831970	451.688995
68.289001	568.716980	451.915985
68.303001	568.778992	451.799011
68.234001	568.851013	451.808990
68.198997	568.831970	451.964996
68.272003	568.817993	451.842010
68.297997	568.776001	451.848999
68.279999	568.822021	451.790985
68.278999	568.781006	451.872986
68.260002	568.809998	451.944000
68.211998	568.835999	451.912994
68.180000	568.814026	451.972992
68.282997	568.658020	451.963013
68.283997	568.768982	451.951996
68.151001	568.806030	451.864014
68.175003	568.815979	451.919006
68.015999	568.700012	451.842010
68.292999	568.775024	451.898987
68.100998	568.797974	451.980011
68.029999	568.789978	451.990997
68.301003	568.668030	451.858002
68.265999	568.812988	451.891998
68.096001	569.046021	451.463013
67.983002	568.682007	452.056000
67.978996	568.684021	452.109985
67.986000	568.611023	452.024994
67.974998	568.687012	452.165985
67.974998	568.617004	452.139008
67.987999	568.612000	452.082001
67.985001	568.676025	451.998993
67.995003	568.541016	452.209015
67.984001	568.612976	452.191986
67.973000	568.684998	452.276001
67.998001	568.734985	452.049988
67.961998	568.627014	452.306000
67.975998	568.684021	452.220001
67.966003	568.625977	452.247986
68.107002	568.794983	452.036011
68.084000	568.476013	452.196014
68.142998	568.473022	452.195007
68.101997	568.469971	452.139008
68.095001	568.494995	452.109009
68.161003	568.466980	452.277008
68.081001	568.473999	452.274994
68.167000	568.473999	452.194000
68.002998	568.734009	452.105011
68.200996	568.500977	452.204987
68.004997	568.695007	452.153992
68.002998	568.734009	452.160004
68.276001	568.598022	452.027008
68.266998	568.593994	452.079010
68.289001	568.716980	452.063995
68.278000	568.710022	452.118011
68.279999	568.655029	452.061005
68.291000	568.661011	452.010986
68.271004	568.651001	452.213013
68.218002	568.510986	452.153015
68.275002	568.708008	452.165985
68.278999	568.653992	452.110992
68.269997	568.706970	452.218994
68.264999	568.591980	452.181000
68.003998	568.731995	452.214996
68.249001	568.747986	452.209015
68.143997	568.791016	452.002991
68.265999	568.593994	452.128998
68.160004	568.807983	452.122986
68.267998	568.593018	452.227997
68.189003	568.806030	452.028015
68.205002	568.799011	452.079987
68.273003	568.653015	452.164001
68.011002	568.778992	452.042999
68.254997	568.729004	452.158997
68.176003	568.817017	452.070007
68.239998	568.797974	452.049011
68.044998	568.770996	452.097992
68.114998	568.789978	452.088989
68.134003	568.776001	452.197998
68.235001	568.794006	452.097992
68.216003	568.783020	452.201996
68.272003	568.760010	452.053009
68.289001	568.716003	452.014008
68.057999	568.763000	452.207001
68.144997	568.799988	452.175995
68.267998	568.755981	452.014008
68.121002	568.784973	452.144012
68.278000	568.765015	452.003998
68.269997	568.758972	452.153015
68.051003	568.768005	452.149994
68.126999	568.791016	452.231995
68.186996	568.825012	452.016998
68.135002	568.768982	452.145996
68.002998	568.729980	452.269989
68.262001	568.646973	452.264008
68.259003	568.588989	452.282013
68.058998	568.758972	452.260986
68.242996	568.742981	452.259003
68.156998	568.763000	452.303986
68.202003	568.776978	452.256012
68.271004	568.706970	452.266998
68.191002	568.770996	452.307007
68.113998	568.783020	452.285004
68.263000	568.755981	452.104004
68.139999	568.773987	452.252991
68.125999	568.750000	452.285004
68.220001	568.786011	452.151001
68.040001	568.773010	451.987000
68.042999	568.773010	452.040985
68.141998	568.473999	452.102997
68.169998	568.479980	452.110992
68.532997	568.802002	451.467987
68.551003	568.812988	451.415009
68.671997	568.828003	451.403992
68.641998	568.812012	451.457001
68.488998	568.942017	451.307007
68.495003	568.890991	451.367004
68.485001	568.830994	451.432007
68.542999	568.916992	451.308990
67.538002	569.437012	465.339996
67.544998	569.461975	465.431000
67.538002	569.466003	465.365997
67.535004	569.466003	465.304993
67.582001	569.500977	465.375000
67.579002	569.500977	465.312012
67.575996	569.505005	465.615997
67.570000	569.508972	465.550995
67.545998	569.226990	463.393005
67.544998	569.250000	463.476990
67.550003	569.271973	464.027008
67.542999	569.278015	464.083008
67.587997	569.327026	464.071014
67.573997	569.318970	464.141998
67.559998	569.327026	464.197998
67.528000	569.286011	464.138000
67.500000	569.302002	464.365997
67.593002	569.369019	464.377991
67.509003	569.296997	464.309998
67.542000	569.340027	464.308014
67.517998	569.353027	464.419006
67.467003	569.341003	464.541992
67.527000	569.374023	464.865997
67.505997	569.422974	465.179993
67.488998	569.375000	464.942993
67.507004	569.362000	465.013000
67.516998	569.367981	465.009003
67.528999	569.411011	465.251007
67.515999	569.293030	464.192993
67.480003	569.315979	464.894989
67.501999	569.385010	465.144989
67.491997	569.370972	465.127014
67.504997	569.364014	465.071014
67.584999	569.544983	463.360992
67.627998	569.348022	463.333008
67.597000	569.431030	463.424988
67.619003	569.396973	463.351990
67.700996	569.388000	463.350006
67.509003	569.284973	463.634003
67.591003	569.494995	463.403015
67.611000	569.515015	464.233002
67.588997	569.518982	465.052002
67.603996	569.486023	464.302002
67.509003	569.362000	464.473999
67.615997	569.416016	464.255005
67.574997	569.380005	464.429993
67.496002	569.367981	464.528015
67.524002	569.351990	464.359009
67.496002	569.429016	464.996002
67.553001	569.421021	464.523987
67.578003	569.440002	464.658997
67.487000	569.375977	464.582001
67.581001	569.437012	464.572998
67.528000	569.409973	464.587006
67.620003	569.455994	464.763000
67.612000	569.419983	464.610992
67.583000	569.492004	464.917999
67.533997	569.405029	464.532990
67.559998	569.479004	464.790985
67.486000	569.437012	465.050995
67.532997	569.468018	465.062012
67.535004	569.468018	465.119995
67.584999	569.497986	465.191986
67.541000	569.463013	465.247009
67.532997	569.468994	465.181000
67.484001	569.437012	465.109985
67.642998	569.526001	465.166992
67.583000	569.500977	465.252014
67.973999	568.554993	452.324005
67.956001	568.565002	452.380005
67.936996	568.577026	452.492004
67.950996	568.570984	452.437012
68.027000	568.479004	452.316986
67.894997	568.567017	452.489990
67.933998	568.583008	452.545990
67.934998	568.580017	452.602997
67.947998	568.638000	452.362000
67.992996	568.739014	452.381012
67.944000	568.638000	452.415985
67.945999	568.661987	452.485992
67.971001	568.689026	452.330994
67.961998	568.695007	452.442993
67.994003	568.737976	452.437012
67.934998	568.643982	452.471008
67.962997	568.692017	452.388000
67.950996	568.697998	452.498993
67.987999	568.741028	452.492004
67.987000	568.763977	452.402008
67.972000	568.677002	452.324005
68.166000	568.473999	452.356995
68.013000	568.497986	452.490997
68.142998	568.473999	452.372986
68.195000	568.494019	452.307007
68.021004	568.484009	452.406006
68.082001	568.471008	452.358002
68.175003	568.491028	452.428986
68.124001	568.494995	452.454010
68.084000	568.476013	452.433990
68.247002	568.583008	452.334991
68.009003	568.729980	452.324005
68.241997	568.578979	452.385986
68.080002	568.747986	452.367004
68.117996	568.739990	452.424988
68.230003	568.570984	452.487000
68.193001	568.741028	452.411987
68.239998	568.635010	452.471008
68.241997	568.690979	452.472992
68.230003	568.737000	452.312988
68.249001	568.638977	452.416992
68.226997	568.570007	452.440002
68.242996	568.706970	452.302002
68.251999	568.697021	452.371002
68.241997	568.690979	452.423004
68.214996	568.731018	452.466003
68.224998	568.734985	452.363007
68.169998	568.755981	452.358002
68.255997	568.640991	452.316986
68.056999	568.802979	452.484985
68.095001	568.773010	452.440002
68.071999	568.752991	452.312988
68.045998	568.770996	452.425995
68.250999	568.638977	452.368011
68.046997	568.799988	452.437988
68.177002	568.763977	452.460999
68.035004	568.775024	452.481995
68.264999	568.702026	452.317993
68.100998	568.773010	452.489014
68.097000	568.773987	452.337006
68.181000	568.763977	452.360992
68.096001	568.771973	452.388000
68.218002	568.729004	452.414001
68.177002	568.763977	452.411987
68.084999	568.479980	452.514008
68.125999	568.492981	452.545990
68.211998	568.562012	452.541992
68.109001	568.781006	452.536987
68.212997	568.728027	452.515015
68.228996	568.625977	452.523987
68.217003	568.676025	452.528992
68.217003	568.653015	452.588989
68.204002	568.721985	452.619995
68.116997	568.502991	452.630005
68.198997	568.556030	452.596985
68.096001	568.502991	452.665009
68.018997	568.513977	452.665009
68.188004	568.517029	452.580994
68.224998	568.624023	452.575012
68.213997	568.616028	452.678986
68.202003	568.544006	452.652008
68.207001	568.614014	452.727997
68.206001	568.669006	452.632996
68.199997	568.617004	452.738007
68.010002	568.502014	452.580994
68.196999	568.664001	452.686005
68.195000	568.663025	452.738007
68.213997	568.568970	452.722992
68.024002	568.526001	452.740997
68.162003	568.531006	452.707001
68.019997	568.784973	452.593994
68.193001	568.549988	452.648987
68.219002	568.620972	452.626007
68.175003	568.760986	452.562988
68.000999	568.512024	452.665009
68.180000	568.762024	452.609985
68.196999	568.718994	452.721008
68.204002	568.721008	452.670013
68.109001	568.512024	452.717010
68.042000	568.794983	452.638000
68.207001	568.726013	452.566986
68.112000	568.778992	452.584991
68.209000	568.669983	452.580994
68.041000	568.796021	452.539001
68.024002	568.781982	452.537994
68.124001	568.749023	452.557007
68.121002	568.783997	452.684998
68.110001	568.512024	452.806000
68.176003	568.760986	452.712006
68.195000	568.718018	452.770996
68.196999	568.614990	452.872009
68.128998	568.791016	452.733002
68.138000	568.517029	452.765015
68.194000	568.607971	452.832001
68.190002	568.658997	452.787994
68.197998	568.606995	452.781006
68.192001	568.661011	452.838013
68.133003	568.763977	452.686005
68.191002	568.716003	452.875000
68.026001	568.789001	452.592987
68.105003	568.518005	452.898987
68.175003	568.760986	452.513000
68.176003	568.763000	452.661011
68.193001	568.716003	452.821014
68.105003	568.518005	452.894989
68.182999	568.601013	452.938995
68.182999	568.655029	452.890991
68.189003	568.713989	452.924988
68.193001	568.604980	452.884003
68.185997	568.658020	452.940002
68.176003	568.763000	452.811005
68.172997	568.760010	452.765015
68.134003	568.768005	452.821991
68.102997	568.520020	452.980988
68.178001	568.763977	452.864014
68.128998	568.788025	452.782013
68.132004	568.793030	452.830994
68.100998	568.510986	452.824005
68.196999	568.716980	452.973999
68.185997	568.765991	452.960999
68.119003	568.784973	452.632996
68.137001	568.794006	452.881989
68.184998	568.656006	452.990997
68.181000	568.601013	452.989990
68.108002	568.523010	452.976990
68.179001	568.763000	452.914001
68.182999	568.601990	453.037994
68.185997	568.658020	453.041992
68.193001	568.581970	453.071991
68.199997	568.721985	453.074005
68.205002	568.630005	453.002991
68.198997	568.721008	453.020996
68.188004	568.601013	453.088013
68.189003	568.603027	453.136993
68.212997	568.645996	453.135986
68.213997	568.674011	453.134003
68.203003	568.668030	453.087006
68.185997	568.765991	453.010986
68.228996	568.682007	452.446991
67.974998	568.750977	452.548004
67.943001	568.703979	452.554993
67.931999	568.583984	452.657013
67.933998	568.578979	452.710999
67.945000	568.663025	452.640015
67.967003	568.752991	452.660004
67.931999	568.646973	452.527008
67.932999	568.710999	452.666992
67.971001	568.544983	452.837006
67.930000	568.583008	452.824005
67.986000	568.528015	452.750000
67.934998	568.656982	452.799011
67.928001	568.651001	452.583008
67.938004	568.708008	452.609009
67.982002	568.742981	452.563995
67.917999	568.653992	452.748993
67.932999	568.583008	452.768005
67.946999	568.663025	452.947998
67.916000	568.656006	452.967010
67.980003	568.533997	452.928986
67.922997	568.651978	452.638000
67.917999	568.656006	452.856995
67.928001	568.715027	452.777008
67.996002	568.823975	452.813995
67.959000	568.757996	452.770996
67.995003	568.799988	452.816010
67.921997	568.655029	452.911987
67.961998	568.757996	452.933014
67.934998	568.578003	452.877991
67.956001	568.763000	452.877991
67.917999	568.653992	452.692993
67.955002	568.763000	452.825989
67.931999	568.713989	452.941010
67.974998	568.752014	452.601990
67.995003	568.801025	452.927002
67.954002	568.762024	452.989990
67.928001	568.715027	452.884003
67.961998	568.557983	453.098999
67.967003	568.559998	453.036987
67.964996	568.552979	453.188995
67.931000	568.715027	453.102997
67.956001	568.567993	453.148010
67.920998	568.656006	453.186005
67.952003	568.612976	453.205994
67.917000	568.658020	453.023010
67.986000	568.807007	453.037994
67.984001	568.807007	453.089996
67.921997	568.655029	453.239990
67.955002	568.763000	453.042999
67.926003	568.713989	453.214996
67.966003	568.573975	453.128998
67.918999	568.656982	453.131012
67.943001	568.659973	453.253998
67.950996	568.765015	453.153992
67.970001	568.581970	453.203003
67.960999	568.557983	453.010010
67.978996	568.551025	453.365997
67.955002	568.635986	453.328003
67.921997	568.653015	453.295990
67.930000	568.656006	453.411987
67.926003	568.651001	453.458008
67.987000	568.609985	453.429993
67.954002	568.765015	453.098999
67.952003	568.570984	453.257996
67.973999	568.591003	453.281006
67.980003	568.596008	453.355988
67.955002	568.763977	453.205994
67.970001	568.818970	453.365997
67.944000	568.661987	453.101013
67.994003	568.801025	453.199005
67.922997	568.718018	453.378998
67.964996	568.820007	453.419006
67.919998	568.783997	453.536011
67.958000	568.827026	453.476013
67.920998	568.655029	453.348999
67.980003	568.596985	453.515991
67.927002	568.659973	453.584015
67.961998	568.828003	453.367004
67.917999	568.788025	453.481995
67.978996	568.598022	453.592987
67.917000	568.721985	453.485992
67.913002	568.723022	453.540985
67.955002	568.616028	453.584991
67.915001	568.645020	453.571991
67.971001	568.866028	453.515991
67.960999	568.862000	453.415985
67.944000	568.833984	453.531006
67.917999	568.635986	453.747986
67.969002	568.556030	453.312988
67.955002	568.633972	453.454987
67.966003	568.575989	453.756989
67.964996	568.573975	453.835999
67.936996	568.578979	453.860992
67.927002	568.598022	453.619995
67.905998	568.729980	453.596008
67.956001	568.562988	453.895996
67.957001	568.859985	453.571014
67.974998	568.588989	453.674988
67.904999	568.663025	453.678009
67.963997	568.572021	453.915985
67.903999	568.640015	453.726013
67.948997	568.573975	453.717010
67.950996	568.588989	453.842987
67.956001	568.564026	453.807007
68.003998	568.781982	452.687988
68.053001	568.801025	452.735992
68.049004	568.802002	452.686005
68.024002	568.525024	452.819000
68.018997	568.788025	452.648987
68.029999	568.531006	452.975006
68.060997	568.807007	452.786011
68.011002	568.831970	452.859985
68.007004	568.793030	452.820007
68.059998	568.806030	452.834991
68.018997	568.814026	452.946014
68.075996	568.817017	452.981995
68.069000	568.810974	452.934998
68.065002	568.820984	452.973999
68.018997	568.836975	452.908997
68.137001	568.770996	452.953003
68.028000	568.843994	452.959015
68.065002	568.807983	452.884003
68.142998	568.796021	452.980011
68.139000	568.796997	452.929993
68.024002	568.525024	452.898010
68.083000	568.820007	453.031006
68.031998	568.846985	453.006012
68.097000	568.526001	453.069000
68.028000	568.533020	453.053986
68.110001	568.528992	453.056000
68.105003	568.518982	453.139008
68.115997	568.504028	453.165985
68.196999	568.607971	453.186005
68.172997	568.567993	453.229004
68.105003	568.520020	453.251007
68.030998	568.534973	453.132996
68.189003	568.565002	453.200012
68.022003	568.520996	453.217987
68.202003	568.721008	453.171997
68.097000	568.507019	453.222992
68.205002	568.723999	453.121002
68.031998	568.846008	453.057007
68.214996	568.671997	453.235992
68.205002	568.723022	453.225006
68.152000	568.802979	453.079987
68.193001	568.771973	453.112000
68.042999	568.851990	453.157990
68.084999	568.820007	453.080994
68.015999	568.807983	453.221985
68.147003	568.799988	453.028992
68.091003	568.825989	453.130005
68.107002	568.833008	453.226990
68.003998	568.788025	453.093994
68.053001	568.828979	453.139008
68.139999	568.780029	453.088989
68.155998	568.804993	453.127014
68.163002	568.810974	453.178009
68.199997	568.775024	453.209991
68.196999	568.775024	453.158997
68.190002	568.770020	453.061005
68.163002	568.810974	453.226990
68.213997	568.672974	453.186005
68.083000	568.544983	453.329987
68.084999	568.807007	453.191010
68.021004	568.840027	453.216003
68.122002	568.549011	453.365997
68.190002	568.604004	453.342987
68.042000	568.849976	453.105988
68.100998	568.828003	453.178009
68.213997	568.651978	453.269989
68.045998	568.565979	453.362000
68.066002	568.557007	453.326996
68.199997	568.609009	453.286987
68.219002	568.676025	453.287994
68.031998	568.541992	453.289001
68.149002	568.580994	453.406006
68.205002	568.721985	453.273987
68.217003	568.729980	453.372009
68.214996	568.729980	453.322998
68.198997	568.607971	453.238007
68.206001	568.633972	453.411011
68.059998	568.515015	453.212006
68.146004	568.791992	453.220001
68.047997	568.570984	453.437988
68.209000	568.668030	453.339996
68.188004	568.659973	453.449005
68.107002	568.523010	453.292999
68.153999	568.591003	453.485992
68.061996	568.861023	453.354004
68.202003	568.666992	453.393005
68.068001	568.575012	453.449005
68.213997	568.726990	453.424988
68.124001	568.843018	453.325012
68.028000	568.830994	453.348999
68.195000	568.601990	453.316986
68.153000	568.591980	453.398010
68.209000	568.724976	453.475006
68.133003	568.570984	453.440002
68.197998	568.633972	453.438995
68.153999	568.804993	453.348999
68.063004	568.862000	453.403992
68.167999	568.812012	453.428986
68.125999	568.843018	453.373993
68.071999	568.867981	453.454987
68.129997	568.844971	453.425995
68.197998	568.773987	453.312012
68.035004	568.846008	453.480988
68.116997	568.836975	453.274994
68.168999	568.815002	453.326996
68.153999	568.809021	453.485992
68.192001	568.768982	453.415009
68.167000	568.809998	453.278992
68.192001	568.770996	453.466003
68.133003	568.848022	453.476013
68.171997	568.812988	453.479004
68.193001	568.771973	453.364014
68.169998	568.812988	453.377014
68.037003	568.849976	453.260986
68.053001	568.856995	453.304993
68.195000	568.773987	453.260986
68.186996	568.656982	453.500000
68.051003	568.573975	453.518005
68.059998	568.572998	453.502014
68.071999	568.869019	453.505005
68.049004	568.570984	453.597992
68.152000	568.596008	453.575989
68.069000	568.567017	453.576996
68.180000	568.653992	453.553986
68.141998	568.588989	453.511993
68.068001	568.564026	453.591003
68.142998	568.588989	453.589996
68.200996	568.718994	453.579987
68.143997	568.604980	453.661011
68.142998	568.604980	453.747986
68.069000	568.562012	453.683014
68.067001	568.562988	453.704987
68.135002	568.575012	453.674011
68.198997	568.721008	453.531006
68.192001	568.716003	453.687012
68.170998	568.646973	453.657013
68.184998	568.711975	453.739014
68.203003	568.775024	453.514008
68.071999	568.867981	453.609009
68.170998	568.650024	453.708008
68.182999	568.689026	453.743011
68.184998	568.690979	453.653992
68.127998	568.843994	453.576996
68.153000	568.802979	453.625000
68.071999	568.869995	453.557007
68.172997	568.812988	453.529999
68.134003	568.848022	453.524994
68.184998	568.765991	453.622986
68.105003	568.830017	453.739014
68.044998	568.854004	453.720001
68.029999	568.841003	453.617004
68.202003	568.778015	453.563995
68.170998	568.648010	453.605011
68.129997	568.843994	453.627991
68.193001	568.715027	453.634003
68.143997	568.799988	453.743011
68.170998	568.814026	453.582001
68.070000	568.560974	453.856995
68.044998	568.560974	453.756012
68.134003	568.572998	453.752991
68.167000	568.812012	453.634003
68.209999	568.710999	453.674988
68.146004	568.632019	453.821014
68.151001	568.635010	453.872009
68.068001	568.866028	453.658997
68.119003	568.840027	453.684998
68.178001	568.708008	453.791992
68.151001	568.635986	453.765991
68.188004	568.711975	453.842987
68.040001	568.552979	453.994995
68.040001	568.554016	453.917999
68.066002	568.556030	453.954987
68.138000	568.580994	453.907990
68.176003	568.760986	453.677002
68.073997	568.554016	453.949005
68.070000	568.559021	453.769012
68.152000	568.635986	453.973999
68.132004	568.568970	453.833008
68.155998	568.807007	453.690002
68.144997	568.632996	453.923004
68.153000	568.745972	453.938995
68.179001	568.692993	453.829987
68.038002	568.552979	453.837006
68.035004	568.846008	453.772003
68.179001	568.708984	453.894989
68.139999	568.796021	453.795990
68.019997	568.817993	453.761993
68.155998	568.749023	453.834991
68.182999	568.708984	453.946991
68.167999	568.758972	453.729004
68.139999	568.607971	453.924011
68.137001	568.770020	453.772003
68.129997	568.789978	453.850006
68.177002	568.695007	453.920013
68.153999	568.749023	453.890015
68.147003	568.745972	453.994995
68.080002	568.815979	453.901001
68.128998	568.789978	453.904999
68.204002	568.677002	453.556000
68.128998	568.758972	453.911987
68.122002	568.786011	453.955994
68.176003	568.706970	453.998993
68.092003	568.823975	453.794006
68.166000	568.755981	453.781006
68.152000	568.635010	454.023987
68.069000	568.562012	454.079987
68.115997	568.781982	454.010010
68.038002	568.547974	454.072998
68.126999	568.749023	454.053986
68.146004	568.632996	454.079010
68.134003	568.747009	454.082001
68.146004	568.745972	454.046997
68.149002	568.637024	454.130005
68.148003	568.745972	454.148010
68.175003	568.703979	454.050995
68.140999	568.629028	454.237000
68.150002	568.744995	454.200989
68.134003	568.614014	454.187012
68.172997	568.702026	454.181000
68.180000	568.708984	454.153015
68.066002	568.559021	454.205994
68.143997	568.742981	454.096985
68.169998	568.703003	454.209015
68.168999	568.703979	454.260010
68.119003	568.781982	454.062988
68.151001	568.638000	454.181000
68.132004	568.614990	454.101013
68.166000	568.708984	454.269989
68.177002	568.705017	454.101990
68.137001	568.612000	453.834015
67.900002	568.731995	453.705994
67.914001	568.627991	453.829987
67.947998	568.580017	453.971008
67.967003	568.572021	453.993988
68.016998	568.838989	453.880005
68.014000	568.833984	453.933990
68.028000	568.844971	453.825989
68.073997	568.812988	453.955994
68.015999	568.806030	453.903992
68.063004	568.567017	454.210999
68.040001	568.552979	454.153015
68.114998	568.781006	454.114014
68.119003	568.783020	454.164001
68.126999	568.755005	454.187988
68.170998	568.705017	454.311005
68.174004	568.706970	454.363007
68.070000	568.812012	454.007996
68.148003	568.744995	454.251007
68.157997	568.719971	454.354004
67.911003	568.627991	453.907013
67.901001	568.638977	453.881989
67.910004	568.625000	453.985992
67.968002	568.578003	454.226013
67.966003	568.568970	454.152008
67.948997	568.585999	454.092987
67.967003	568.575012	454.072998
